Inning,AtBat,PitcherName,BatterName,Result,PitchVelo,BatterTimeToFirst,BatterTop,ExitVelo,LaunchAng,ActualDistance,BaserunnerMaxSpeed,BaserunnerInitial,BaserunnerSecondary,BaserunnerFinal,IsEventPlayer,EventPlayerName,FielderProbability,FielderRouteEfficiency,FielderMove,FielderReaction,FielderReactionAngle,FielderTransfer,FielderThrow,FielderThrowDistance,FielderMaxSpeed
4,26,Jaylen Paden,Tague Davis,Foul Ball,82.0341,,0.3583,,,,,,,,False,,,,,,,,,,
4,26,Jaylen Paden,Tague Davis,Foul Ball,91.9225,,,,,,,,,,False,,,,,,,,,,
4,26,Jaylen Paden,Tague Davis,Foul Ball,95.4972,,,,,,,,,,False,,,,,,,,,,
4,26,Jaylen Paden,Tague Davis,In Play Fly Out,92.9163,5.049,16.6941,96.105,55.5902,224.1316,,,,,True,Lodise Kyle,,95.48,73.2348,1.518,17.7488,,,,13.4881
4,27,Tucker Biven,Kyle Lodise,Foul Ball,89.7604,,,,,,,,,,False,,,,,,,,,,
4,27,Tucker Biven,Kyle Lodise,Foul Ball,90.0308,,,,,,,,,,False,,,,,,,,,,
4,27,Tucker Biven,Kyle Lodise,Strike Looking Strike Out Looking,93.7783,,,,,,,,,,True,Mowry Collin,,,,,,,,,
4,28,Tucker Biven,Alex Hernandez,Ball,91.81,,,,,,,,,,True,Mowry Collin,,,,,,,,,
4,28,Tucker Biven,Alex Hernandez,Ball,85.23,,,,,,,,,,True,Mowry Collin,,,,,,,,,
4,28,Tucker Biven,Alex Hernandez,Ball,93.8969,,,,,,,,,,True,Mowry Collin,,,,,,,,,
4,28,Tucker Biven,Alex Hernandez,Ball Walk,90.9667,,,,,,,,,,True,Mowry Collin,,,,,,,,,
4,29,Tucker Biven,Caleb Daniel,Ball,92.2203,,,,,,,11.4336,13.3988,15.8114,True,Mowry Collin,,,,,,,,,
4,29,Tucker Biven,Caleb Daniel,In Play Ground Out,89.105,5.076,16.462,85.228,3.0691,55.9277,17.3229,11.1511,13.4569,15.857,True,Davis Tague,,89.88,,,,1.518,70.2086,78.9383,3.4091
4,30,Tucker Biven,Vahn Lackey,Ball,83.9535,,,,,,,11.5451,15.6302,18.0064,True,Mowry Collin,,,,,,,,,
4,30,Tucker Biven,Vahn Lackey,Ball,91.4058,,,,,,,12.5625,17.1285,19.3434,True,Mowry Collin,,,,,,,,,
4,30,Tucker Biven,Vahn Lackey,Ball,92.8731,,,,,,,11.5219,15.9568,18.1858,True,Mowry Collin,,,,,,,,,
4,30,Tucker Biven,Vahn Lackey,Strike Looking,91.6165,,,,,,,12.1774,16.1257,18.6655,True,Mowry Collin,,,,,,,,,
4,30,Tucker Biven,Vahn Lackey,Ball Walk,95.1349,,,,,,,12.783,17.1532,19.4141,True,Mowry Collin,,,,,,,,,
4,31,Tucker Biven,Will Baker,Strike Looking,80.8329,,,,,,,10.5609,12.9966,16.2367,True,Mowry Collin,,,,,,,,,
4,31,Tucker Biven,Will Baker,Ball,92.3533,,,,,,,10.3345,13.4075,16.0906,True,Mowry Collin,,,,,,,,,
4,31,Tucker Biven,Will Baker,Ball,94.8542,,,,,,,9.6341,13.132,15.396,True,Mowry Collin,,,,,,,,,
4,31,Tucker Biven,Will Baker,Strike Swinging,78.3081,,,,,,,10.215,13.3834,16.4446,True,Mowry Collin,,,,,,,,,
4,31,Tucker Biven,Will Baker,Strike Swinging Strike Out Swinging,76.1635,,,,,,,10.8502,21.6473,32.6602,True,Mowry Collin,,,,,,,,,
5,32,Jaylen Paden,Michael Lippe,Strike Looking,81.9412,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
5,32,Jaylen Paden,Michael Lippe,In Play Fly Out,93.1068,,12.3013,103.7991,5.1422,150.0779,,,,,True,Baker Will,,97.24,5.1568,1.353,21.1237,,,,4.3216
5,33,Jaylen Paden,Kamau Neighbors,In Play Fly Out,91.2227,5.931,15.5494,79.097,69.3908,169.2092,,,,,True,Daniel Caleb,57.08,98.85,115.6864,1.122,2.2556,,,,18.0672
5,34,Jaylen Paden,Collin Mowry,Strike Looking,92.7745,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
5,34,Jaylen Paden,Collin Mowry,In Play Fly Out,83.9716,,7.859,56.654,71.6222,64.7958,,,,,True,Schmidt Kent,,97.18,55.7475,0.99,35.3764,,,,13.0379
5,35,Justin West,Carson Kerce,Strike Looking,74.7036,,,,,,,,,,True,Mowry Collin,,,,,,,,,
5,35,Justin West,Carson Kerce,Foul Ball,89.514,,,,,,,,,,False,,,,,,,,,,
5,35,Justin West,Carson Kerce,Foul Ball,90.8983,,,,,,,,,,False,,,,,,,,,,
5,35,Justin West,Carson Kerce,In Play Single,77.8192,4.521,18.3725,57.1169,13.8831,105.8525,,,,,True,Lippe Michael,0.00,94.71,70.47,0.891,32.3229,,,,14.3374
5,36,Justin West,Drew Rogers,Ball,89.2871,,0.8786,,,,9.0735,11.2167,13.225,19.0667,True,Mowry Collin,,,,,,1.023,78.7004,86.0502,2.0455
5,36,Justin West,Drew Rogers,In Play Sacrifice Bunt,86.6539,4.222,17.6446,31.9827,-52.8354,3.3295,18.3459,10.4583,11.776,14.8952,True,Davis Tague,,99.23,33.5979,0.33,11.7724,0.891,57.1504,61.1037,13.4573
5,37,Justin West,Drew Burress,Foul Ball,90.9863,,,,,,,14.9151,16.448,19.3461,False,,,,,,,,,,
5,37,Justin West,Drew Burress,Ball,83.2763,,,,,,,14.7637,16.4694,19.3662,True,Mowry Collin,,,,,,,,,
5,37,Justin West,Drew Burress,Strike Looking,76.1535,,,,,,,15.1857,17.0003,19.9903,True,Mowry Collin,,,,,,,,,
5,37,Justin West,Drew Burress,In Play Ground Out,91.7138,4.209,20.8582,101.1689,2.3998,73.9437,16.6071,14.7311,16.6184,18.2227,True,Neighbors Kamau,,98.36,14.1269,0.858,4.9954,1.419,76.8788,75.4703,8.3044
5,38,Justin West,Kent Schmidt,Strike Looking,87.9697,,,,,,,8.4986,13.4273,15.9514,True,Mowry Collin,,,,,,,,,
5,38,Justin West,Kent Schmidt,Ball,75.8783,,,,,,,8.8222,12.3137,15.2593,True,Mowry Collin,,,,,,,,,
5,38,Justin West,Kent Schmidt,Ball,75.9181,,,,,,,10.5862,14.8458,17.9226,True,Mowry Collin,,,,,,,,,
5,38,Justin West,Kent Schmidt,In Play Ground Out,90.0836,4.755,15.4168,65.559,6.213,30.2147,16.2742,8.0483,10.3197,12.914,True,Davis Tague,,77.67,,,,,,,10.6852
6,39,Jaylen Paden,Lucas Moore,Strike Looking,93.4129,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
6,39,Jaylen Paden,Lucas Moore,Foul Ball,92.6838,,,,,,,,,,False,,,,,,,,,,
6,39,Jaylen Paden,Lucas Moore,Ball,94.6055,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
6,39,Jaylen Paden,Lucas Moore,Ball,91.2556,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
6,39,Jaylen Paden,Lucas Moore,Foul Ball,92.0189,,,,,,,,,,False,,,,,,,,,,
6,39,Jaylen Paden,Lucas Moore,Foul Ball,83.176,,,,,,,,,,False,,,,,,,,,,
6,39,Jaylen Paden,Lucas Moore,Foul Ball,94.3787,,,,,,,,,,False,,,,,,,,,,
6,39,Jaylen Paden,Lucas Moore,Foul Ball,93.6039,,,,,,,,,,False,,,,,,,,,,
6,39,Jaylen Paden,Lucas Moore,Strike Swinging Strike Out Swinging,93.0311,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
6,40,Jaylen Paden,Alex Alicea,Ball,83.8368,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
6,40,Jaylen Paden,Alex Alicea,Strike Looking,81.5955,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
6,40,Jaylen Paden,Alex Alicea,Strike Swinging,81.2374,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
6,40,Jaylen Paden,Alex Alicea,Ball,82.6682,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
6,40,Jaylen Paden,Alex Alicea,Foul Ball,94.84,,,,,,,,,,False,,,,,,,,,,
6,40,Jaylen Paden,Alex Alicea,Ball,85.8321,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
6,40,Jaylen Paden,Alex Alicea,Ball Walk,93.5685,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
6,41,Jaylen Paden,Zion Rose,Ball,82.8355,,,,,,,13.1011,15.9485,19.0479,True,Lackey Vahn,,,,,,,,,
6,41,Jaylen Paden,Zion Rose,Foul Ball,83.0607,,,,,,,12.828,18.3387,19.6747,False,,,,,,,,,,
6,41,Jaylen Paden,Zion Rose,In Play Sacrifice Bunt,93.4419,4.07,18.8672,25.6359,17.9778,37.1967,17.1997,12.7631,14.969,17.294,True,Paden Jaylen,,73.56,12.6339,1.188,62.7785,1.056,72.6557,68.8592,7.6224
6,42,Jaylen Paden,Jake Munroe,Strike Swinging,92.9939,,,,,,,10.7625,13.3713,15.9365,True,Lackey Vahn,,,,,,,,,
6,42,Jaylen Paden,Jake Munroe,Ball,92.0439,,,,,,,11.842,14.7581,17.8471,True,Lackey Vahn,,,,,,,,,
6,42,Jaylen Paden,Jake Munroe,Strike Looking,94.0373,,,,,,,12.3945,14.7883,17.3309,True,Lackey Vahn,,,,,,,,,
6,42,Jaylen Paden,Jake Munroe,Ball,94.0407,,,,,,,12.374,17.5634,22.2513,True,Lackey Vahn,,,,,,,,,
6,42,Jaylen Paden,Jake Munroe,Ball,81.5592,,,,,,,11.8784,16.1658,20.0163,True,Lackey Vahn,,,,,,,,,
6,42,Jaylen Paden,Jake Munroe,Ball Walk,94.3646,,,,,,,15.3591,19.3324,22.5418,True,Lackey Vahn,,,,,,,,,
6,43,Jaylen Paden,Eddie King Jr.,Foul Ball,92.7778,,,,,,,16.9521,17.3392,18.5952,False,,,,,,,,,,
6,43,Jaylen Paden,Eddie King Jr.,Foul Ball,92.3524,,,,,,,16.7188,17.9452,19.9693,False,,,,,,,,,,
6,43,Jaylen Paden,Eddie King Jr.,Ball,93.0812,,3.0699,,,,13.5642,17.1645,18.6325,21.038,True,Lackey Vahn,,,,,,,,,10.6282
6,43,Jaylen Paden,Eddie King Jr.,Ball,84.8722,,,,,,,18.4874,19.703,22.2547,True,Lackey Vahn,,,,,,,,,
6,43,Jaylen Paden,Eddie King Jr.,In Play Fly Out,93.8177,4.976,15.7964,101.3166,22.4469,370.7927,16.0418,18.1592,18.172,20.3705,True,Daniel Caleb,66.40,69.97,40.1207,0.891,80.3517,,,,16.8847
6,44,Justin West,Kyle Lodise,In Play Single,81.7792,4.445,17.9582,103.6889,15.4464,216.5184,,,,,True,King Jr. Eddie,0.12,68.42,12.3713,1.188,21.2051,1.155,57.0034,130.34,7.773
6,45,Justin West,Alex Hernandez,Strike Looking,88.6756,,,,,,,14.0366,15.2588,15.6318,True,Mowry Collin,,,,,,,,,
6,45,Justin West,Alex Hernandez,Ball,90.6817,,,,,,,14.659,16.2456,16.7286,True,Mowry Collin,,,,,,,,,
6,45,Justin West,Alex Hernandez,Ball,72.8005,,,,,,,12.3661,13.2231,16.6759,True,Mowry Collin,,,,,,,,,
6,45,Justin West,Alex Hernandez,Ball,81.073,,,,,,,12.5714,12.9537,15.5986,True,Mowry Collin,,,,,,,,,
6,45,Justin West,Alex Hernandez,Foul Ball,88.7785,,,,,,,12.72,13.3896,15.8265,False,,,,,,,,,,
6,45,Justin West,Alex Hernandez,Strike Swinging Strike Out Swinging,89.5136,,,,,,,13.0547,14.7729,17.0803,True,Mowry Collin,,,,,,,,,
6,46,Justin West,Caleb Daniel,Foul Ball,89.2796,,,,,,,12.9269,13.5697,14.9585,False,,,,,,,,,,
6,46,Justin West,Caleb Daniel,Ball,77.7277,,,,,,,12.5625,13.2182,16.5309,True,Mowry Collin,,,,,,,,,
6,46,Justin West,Caleb Daniel,Strike Looking,75.0669,,,,,,,12.4323,13.2007,16.5673,True,Mowry Collin,,,,,,,,,
